Word	Prefix	Root 	Suffix 
በፎርብስ			
በፎቶግራፍም			
በፐርሺያ			
በፑኖ			
በፒትስበርግ			
በፒንክፎንግ			
በፒዮንግያንግ			
በፓልሚራ			
በፓራቺናር			
በፓርላማ			
በፓርላማዋ			
በፓርላማው			
በፓታጋኒያ			
በፓትርያርኪነት			
በፓናል			
በፓኪስታን			
በፔድሮ			
በፕራይቬታይዜሽን			
በፕራግ			
በፕሬዚደንት			
በፕሬዚዳንቱ			
በፕሬዚዳንታዊ			
በፕሬዚዳንት			
በፕሮቪደንስ			
በፕሮፌሽናል			
በፖለቲካ			
በፖሊስ			
በፖሊሶች			
በፖላንድ			
በፖርቱጋል			
በፖርክ			
ቡልስ			
ቡሬማ			
ቡርኪና			
ቡቸንዋለደ			
ቡናን			
ቡካማልን			
ቡድሃ			
ቡድኑ			
ቡድኑን			
ቡድናቸው			
ቡድን			
ቡድንን			
ቡድኖች			
ቡድኖች፣			
ቢሆንም			
ቢሉመ			
ቢሊንየን			
ቢሊየን			
ቢሊዮን			
ቢላደን			
ቢልባኦን			
ቢመስልም			
ቢረጋገጥም			
ቢሮክራሲ			
ቢሮው			
ቢሮዎች			
ቢሰረዝም			
ቢሲኤስ			
ቢበዛ			
ቢቢሲ			
ቢቻልም			
ቢንቺ			
ቢኖሩም			
ቢኖራትም			
ቢኖርም			
ቢኖርባትም፣			
ቢኤስሲ			
ቢኤኖ			
ቢኤፍኤ			
ቢከለክለውም			
ቢከራከርም።			
ቢከሰትም			
ቢዝነስ			
ቢዝነሶች			
ቢያሽቆለቁልም			
ቢያንስ			
ቢያዘግምም			
ቢያዝም			
ቢያጋጥማትም			
ቢደረግም			
ቢደርስባቸውም			
ቢጎዳትም			
ቢጨምርም			
ቢፒኤ			
ባህላዊ			
ባህላዊ፣			
ባህል			
ባህልና			
ባህረ			
ባህሩ			
ባህሪ			
ባህሪዎች			
ባህሪያቸው			
ባህር			
ባለሀብቶች			
ባለሀብቶችን			
ባለሁለት			
ባለሃብት			
ባለመማር			
ባለመስማማታቸው			
ባለመስራቱ			
ባለመሸፈናቸው			
ባለመቀበል			
ባለመቻሉ			
ባለመቻላቸው			
ባለመኖራቸው			
ባለመወጣታቸው			
ባለመውሰዳቸውም			
ባለሙያ			
ባለሙያዎች			
ባለሙያዎችን			
ባለማሟላቱ			
ባለማድረጋቸው			
ባለሞያዎች			
ባለሥልጣኑ			
ባለሥልጣናቱ			
ባለሥልጣናት			
ባለሥልጣናትም			
ባለሥልጣናትን			
ባለሥልጣን			
ባለስልጣኑ			
ባለስልጣናት			
ባለስልጣናትም			
ባለስልጣናትን			
ባለስልጣን			
ባለስልጣን፣			
ባለስልጣኖች			
ባለስጣናትን			
ባለበት			
ባለቤቱ			
ባለቤታቸው			
ባለቤታቸውን			
ባለቤት			
ባለቤትነት			
ባለቤቶች			
ባለቤቶችን			
ባለብዙ			
ባለተሰጥኦው			
ባለትንሽ			
ባለትዳሮች			
ባለችበት			
ባለው			
ባለዕዳ			
ባለድርሻ			
ባለፈ			
ባለፈው			
ባለፉት			
ባለፉው			
ባለ፣			
ባሉበት			
ባሉት			
ባሉንስ			
ባላቸው			
ባላደረጉ			
ባላድሩዝ			
ባሌም			
ባሌ፣			
ባልሆነ			
ባልሆኑ			
ባልበለጠ			
ባልተረጋገጡ			
ባልተጠበቀ			
ባልተፈቀደላቸው			
ባልታወቀ			
ባልታየ			
ባልና			
ባልደረባ			
ባልደረቦቹ			
ባልደረቦች			
ባልጠበቀ			
ባሎቴሊን			
ባሎን			
ባሕረ			
ባሕር			
ባመቻቸላቸው			
ባማኮ			
ባምላክ			
ባምባንግ			
ባሪየር			
ባራክ			
ባርሴሎና			
ባርባራ			
ባርካ			
ባሲልካ			
ባሳለፍነው			
ባሳዩት			
ባስመዘገበችበት			
ባስቆጠራት			
ባስተላለፈው			
ባስተላለፉት			
ባስነሱት			
ባስከተለው			
ባሻገር			
ባቀረበው			
ባቀረቡት			
ባበቃው			
ባቡር			
ባቡሮች			
ባትሪዎቻቸውን			
ባቶን			
ባነሰ			
ባነጣጠረው			
ባንቻየሁ			
ባንኩ			
ባንኩም			
ባንክ			
ባንክ፣			
ባንኮች			
ባንኮችን			
ባንኮክ			
ባንዱ			
ባንዲራ			
ባንዲራዎች			
ባንዲፑር			
ባንድ			
ባወጣው			
ባውማን			
ባውቸር			
ባዘጋጀው			
ባዘጋጁት			
ባይርድ			
ባይትዳንስ			
ባይችሉም			
ባይደን			
ባዮቴክኖሎጂ			
ባዮፊዩል			
ባደረሰው			
ባደረባቸው			
ባደረገችው			
ባደረገው			
ባደረጉበት			
ባደረጉት			
ባድር			
ባጃዳ			
ባጋጠመው			
ባግሀር			
ባጠቃላይ			
ባጣቸው			
ባፋና			
ባፕቲስት			
ቤሊዝ			
ቤላሩስ			
ቤልጂየም			
ቤልጂየምን			
ቤልጄማዊው			
ቤልጅየም			
ቤሪንግ			
ቤተልሄም			
ቤተመቅደስ			
ቤተመንግሥት			
ቤተመንግስት			
ቤተሰቡ፣			
ቤተሰባቸው			
ቤተሰብ			
ቤተሰብን			
ቤተሰቦች			
ቤተሰቦችን			
ቤተክርስቲያን			
ቤቱን			
ቤቱ፣			
ቤቲኪንግ			
ቤቲካ			
ቤታቸው			
ቤታቸውን			
ቤትና			
ቤትን			
ቤቶች			
ቤቶችና			
ቤቶችን			
ቤቶችንም			
ቤኒኞ			
ቤኒግኖ			
ቤናዚር			
ቤኔት			
ቤኔዲክት			
ቤንሊስታ			
ቤንሻንጉል			
ቤንዚን			
ቤንጃሚን			
ቤዝቦል			
ቤዝቦል፣			
ቤጂንግ			
ብሄረሰብ			
ብሄረሰቦች			
ብሄረሰቦችና			
ብሄራዊ			
ብሄርተኝነትን			
ብሄሮች፣			
ብለን			
ብለዋል			
ብለዋል።			
ብለዋል፤			
ብለው			
ብላንክ			
ብላክ			
ብልሃት			
ብልሃቶችን			
ብልጫ			
ብልጽግናን			
ብልፅግና			
ብሎም			
ብሎክ			
ብሎኮች			
ብሏል			
ብሏል።			
ብሏል፣			
ብሏል፤			
ብሔረሰቦችና			
ብሔራዊ			
ብሔር			
ብሔርተኝነት			
ብሔሮች			
ብሔሮች፣			
ብሚል			
ብሚደረጉ			
ብረት			
ብሩህተስፋ			
ብሩስ			
ብሩንዲ፣			
ብሩክስ			
ብሪዲዮን			
ብራንትሊ			
ብራውን			
ብራዚላዊቷ			
ብራዚል			
ብራዚልን			
ብራየን			
ብራያንት			
ብራድሊ			
ብሬቪክ			
ብሬክፋስት			
ብርሃነእየሱስ			
ብርሃኑ			
ብርቱካናማ			
ብርና			
ብርጭቆ			
ብሮን			
ብሮድካስቲንግ			
ብሮድካስት			
ብስለት			
ብስክሌተኞች			
ብስክሌት			
ብቁነታቸውን			
ብቃት			
ብትሆንም			
ብትልክም			
ብትቀላቀልም			
ብቸኛ			
ብቸኛዋ			
ብቸኛው			
ብቻውን			
ብቻውንና			
ብኋላ			
ብናኝ			
ብክለት			
ብክለትን			
ብክነት			
ብክነትን			
ብዙሃን			
ብዙሃንን			
ብዙም			
ብዙኃን			
ብዙውን			
ብዙዎቹ			
ብዙዎች			
ብዙዎችም			
ብዛታቸው			
ብዛት			
ብዛት፣			
ብዝሃ			
ብዝሃነትን			
ብዝበዛዎችም			
ብድር			
ብድኑን			
ብጥብጥ			
ብፁዕ			
ቦሊቪያ			
ቦልደን			
ቦምባርዲየር			
ቦምቤይ			
ቦምብ			
ቦምቦች			
ቦረቻ			
ቦረና			
ቦረንን			
ቦሪስ			
ቦርዴክስ			
ቦርድ			
ቦርገ			
ቦስተን			
ቦታቸው			
ቦታው			
ቦታውን			
ቦታዎች			
ቦታዎችን			
ቦትስዋና			
ቦቶች			
ቦንኪ			
ቦንዶች			
ቦክስ			
ቦውል			
ቦዝኪር			
ቦይለር			
ቦይንግ			
ቨርዴ			
ቪላር			
ቪሎኒያ			
ቪስዋናንታን			
ቪታሊ			
ቪኤስኤቲዎችን			
ቪኪኤ			
ቪያግራን			
ቪዲዮ			
ቪዲዮዎች			
ቪድዮ			
ቪድዮወችን			
ቫለንቲን			
ቫልፓሪሶ			
ቫሪያንት			
ቫቲካን			
ቫኔሳ			
ቫንታን			
ቫይረሱ			
ቫይረሱን			
ቫይረስ			
ቫይረስን			
ቫይታሚን			
ቫይኪንግን			
ቫፋሜር			
ቬትናም			
ቬነስ			
ቬንዚዌላ			
ቬጋስ			
ቭላድሚር			
ቮልቮ			
ቮልካን			
ቮሎዲመር			
ተሀድሶ			
ተሀድሶው			
ተሃድሶ			
ተለማምጃለሁ			
ተለምዷዊ			
ተለቀቀች።			
ተለቀቀ።			
ተለቀቁ።			
ተለውጦ			
ተለየ።			
ተለየ፤			
ተለዩ።			
ተለያይተዋል።			
ተለይተው			
ተለይታለች።			
ተላለፈ።			
ተላላፊ			
ተላልፏል።			
ተላኩ።			
ተልእኮ			
ተልእኮዋን			
ተልዕኮ			
ተሐድሶ			
ተሕዋስያን			
ተመለሰ።			
ተመለሱ።			
ተመላከተ።			
ተመላክቷል።			
ተመልሳ			
ተመልሶ			
ተመልካቾች			
ተመልካቾች።			
ተመረቀ።			
ተመረጠች።			
ተመረጠ።			
ተመረጡ።			
ተመራመሪዎች			
ተመራማሪ			
ተመራማሪው			
ተመራማሪዎች			
ተመራማሪዎችና			
ተመራጩ			
ተመራጭ			
ተመርምሮ			
ተመርቆ			
ተመርቋል።			
ተመርጠዋል			
ተመርጠዋል።			
ተመርጣለች።			
ተመርጧል።			
ተመሰረተበት።			
ተመሰረተ።			
ተመሳሳይ			
ተመተዋል።			
ተመተው			
ተመትታ			
ተመትቷል።			
ተመን			
ተመክሮ			
ተመዘገበ።			
ተመዘገቦ			
ተመዝግበዋል።			
ተመዝግቦ			
ተመዝግቧል።			
ተመዝግቧል፤			
ተመደበ።			
ተማሪ			
ተማሪው			
ተማሪዎች			
ተማሪዎችን			
ተማሪዎቿ			
ተማጽነዋል።			
ተሞርክዞ			
ተሞክሮ			
ተሟጋች			
ተረታ።			
ተረት			
ተረጋገጠ።			
ተረጋግጧል።			
ተራራ			
ተራራማ			
ተራራተኞች			
ተራሮች			
ተርታ			
ተሰማ			
ተሰራጭተዋል።			
ተሰራጭቷል			
ተሰራ።			
ተሰርዟል።			
ተሰብሳቢው			
ተሰብስበው			
ተሰቷቸው			
ተሰናበተች።			
ተሰናባቹ			
ተሰውሯል፤			
ተሰየመች።			
ተሰይሟል።			
ተሰደዋል።			
ተሰጣቸው።			
ተሰጥቶበታል።			
ተሰጥቶታል።			
ተሰጥቷል።			
ተሰጥቷቸዋል።			
ተሰጥቷቸው			
ተሰጥኦን			
ተሳታፊ			
ተሳታፊዎቹ			
ተሳታፊዎች			
ተሳትፈዋል።			
ተሳትፌያለሁ።			
ተሳትፌያለው			
ተሳትፎ			
ተሳትፎን			
ተሳትፎውን			
ተሳናቸው።			
ተሳፋሪዎች			
ተሳፋሪዎችን			
ተስማሙ።			
ተስማሙ፤			
ተስማሚውን			
ተስማማች።			
ተስማማ።			
ተስማምተዋል			
ተስማምተዋል።			
ተስማምቷል።			
ተስተውለዋል።			
ተስተውሏል			
ተስተውሏል።			
ተስፋ			
ተስፋለም			
ተስፋዬ			
ተሸለመ፤			
ተሸላሚ			
ተሸላሚዎችን			
ተሸመ።			
ተሸብራለች።			
ተሸነፈች።			
ተሸንፏል።			
ተሸከርካሪ			
ተሸካሚ			
ተሸጋገሩ።			
ተሸጠ።			
ተሸጦ			
ተሻለ			
ተሽከርካሪ			
ተሽከርካሪዎች			
ተሾመ			
ተቀላቀለ።			
ተቀላቅላለች።			
ተቀራርቦ			
ተቀስቅሷል።			
ተቀበሉ።			
ተቀበረ።			
ተቀባይ			
ተቀባይነት			
ተቀባይነትን			
ተቀብለዋል።			
ተቀብለው			
ተቀብሎ			
ተቀብሏል።			
ተቀዛቅዞ			
ተቀይረዋል።			
ተቀይሮ			
ተቀጡ።			
ተቃዋሚ			
ተቃዋሚዎች			
ተቃዋሚዎችን			
ተቃዋዎችን			
ተቃውመዋል።			
ተቃውሞ			
ተቃውሞአቸውን			
ተቃውሞውን			
ተቃውሞዎች			
ተቃውሞዎችን			
ተቃጠለ።			
ተቆጣጠሩ።			
ተቆጣጣሪ			
ተቆጣጣሪዎች			
ተቆጣጥሮታል።			
ተቆጣጥሯል።			
ተቋሙ			
ተቋሙን			
ተቋማት			
ተቋማዊ			
ተቋም			
ተቋምን			
ተቋርጦ			
ተቋቁሟል።			
ተበርክቶላችዋል።			
ተበክለዋል			
ተባለ።			
ተባረረ።			
ተባሮ			
ተባባሪ			
ተባባሪዎቹ			
ተባይ			
ተብለው			
ተብላ			
ተብሎ			
ተብሎም			
ተብሏል።			
ተተንብይዋል።			
ተተኩሶ			
ተተኪው			
ተተክለዋል			
ተተግብረዋል።			
ተትቷል።			
ተችሏል።			
ተነሱ።			
ተነሳሽነታችንን			
ተነሳሽነት			
ተነሳሽነትን			
ተነሳ።			
ተነስተዋል።			
ተነስተው			
ተነስቶ			
ተነሻነት			
ተነገረ።			
ተነጋግረው			
ተነግሯል።			
ተነፍጎ			
ተናኜ			
ተናገረ።			
ተናገሩ።			
ተናግረዋል			
ተናግረዋል።			
ተናግራለች።			
ተናግሯል			
ተናግሯል።			
ተንሳፋፊ			
ተንሸራታቾች			
ተንቀሳቃሽ			
ተንቀሳቅሳችዋል			
ተንብየዋል			
ተንታኞች			
ተንከባሎ			
ተኝተዋል።			
ተኝተው			
ተእለት			
ተከለከለ።			
ተከላ			
ተከልክለዋል።			
ተከልክሏል።			
ተከራክሯል።			
ተከሰሰ።			
ተከሰተ።			
ተከሰከሰ።			
ተከስተዋል			
ተከስቶ			
ተከስቷል			
ተከስቷል።			
ተከስክሶ			
ተከበረ።			
ተከብሮ			
ተከብሯል			
ተከብሯል።			
ተከተል			
ተከታታይ			
ተከትለዋል			
ተከትሎ			
ተከፈተ።			
ተከፍሏል።			
ተከፍቷል።			
ተከፍቷል፤			
ተኩል			
ተኩሳለች።			
ተኩስ			
ተካሂደዋል።			
ተካሂዶ			
ተካሂዷል።			
ተካሄዷል።			
ተካተዋል			
ተካተዋል።			
ተካፋዮች፣			
ተክለብርሃን			
ተክለጻድቅ			
ተክላለች።			
ተኮር			
ተኮሰ።			
ተወላጅ			
ተወላጆች			
ተወላጆችን			
ተወልደ			
ተወልደ።			
ተወሰነባቸው።			
ተወሰነ።			
ተወሰደ።			
ተወስኗል።			
ተወስደዋል			
ተወስደው			
ተወስዶባት			
ተወቅሷል።			
ተወካይ			
ተወካዮች			
ተወካዮችን			
ተወያይተዋል።			
ተወያይቶበት			
ተወዳዳሪ			
ተወዳዳሪዎች			
ተወዳጁ			
ተወዳጅ			
ተወዳጅነት			
ተወዳጅነትን			
ተወግቶ			
ተዋሃዶ			
ተዋህሲያን			
ተዋልዶ			
ተዋሕዶ			
ተዋናይ			
ተዋናይት			
ተዋናይዋ			
ተዋናይ፣			
ተዋናዮች			
ተዋናዮችና			
ተዋጊ			
ተዋጊዎች			
ተዋጊዎችን			
ተዋጽኦዎች			
ተዕለት			
ተዘረፈ።			
ተዘገበ።			
ተዘጋጀ።			
ተዘጋጅተዋል።			
ተዘጋጅቶ			
ተዘጋጅቷል።			
ተዘግቧል።			
ተዘግተዋል			
ተዘግተዋል።			
ተዘግተው			
ተዘግቶ			
ተዘግቷል።			
ተዛማጅ			
ተዛምቷል።			
ተዛወረ።			
ተያዘ።			
ተያዙ።			
ተያዙ፤			
ተያያዘ፣			
ተያያዥ			
ተያይዘዋል።			
ተያይዞ			
ተይዘናል			
ተይዘዋል			
ተይዘዋል።			
ተይዘው			
ተይዛ			
ተይዞ			
ተይዞለታል።			
ተይዟል።			
ተደምሮ			
ተደረገለት።			
ተደረገ።			
ተደረገ፤			
ተደረጎ			
ተደራሽ			
ተደራሽነት			
ተደራሽነትን			
ተደራሽነት፣			
ተደራጅተው			
ተደርምሶ			
ተደርገዋል።			
ተደርገዋል፤			
ተደርገው			
ተደርጋለች።			
ተደርጎ			
ተደርጓል			
ተደርጓል።			
ተደጋጋሚ			
ተደፈረች			
ተዳምሮ			
ተዳረገ።			
ተዳረጉ።			
ተዳርገዋል።			
ተዳፋት			
ተጀመረ።			
ተጀምሮ			
ተጀምሯል።			
ተገለጸ።			
ተገለፀ።			
ተገላግላለች።			
